link,OBJECTID_1,VILLAGE,TOWN,COUNTY,VILLAGE_ID,TOWN_ID,COUNTY_ID,TV_ALL,VILLCODE,ORI_VILLAG,AREA,MAX_X,MAX_Y,MIN_X,MIN_Y,X,Y,V_ID,SORT,ID,COUNTYNAME,TOWNNAME,OBJECTID,ORIG_FID,Shape_Leng,Shape_Le_1,Shape_Area
809272,3643,內島里,通霄鎮,苗栗縣,21,10005030,10005,通霄鎮內島里,A0503-021-00,,4384977.83071,222795.3071,2717372.3498,219350.1646,2714824.0203,221255.429513,2716181.3316,10005030-021,9,,,,0,0,0,11005.0261152,4384977.83071
809273,3644,三湖村,西湖鄉,苗栗縣,7,10005140,10005,西湖鄉三湖村,A0514-007-00,,4329193.48128,225458.0124,2717337.1174,222488.9804,2714942.8033,224266.21407,2716199.99499,10005140-007,9,,,,0,0,0,9242.56470317,4329193.48128
809274,3645,中苗里,苗栗市,苗栗縣,1,10005010,10005,苗栗市中苗里,A0501-001-00,,116473.098943,232180.4806,2717228.1096,231617.0187,2716733.3404,231909.50103,2716984.87871,10005010-001,9,,,,0,0,0,1637.39644516,116473.098943
809275,3646,尖山村,公館鄉,苗栗縣,17,10005090,10005,公館鄉尖山村,A0509-017-00,,2897084.6826,234593.4955,2717113.704,232917.2173,2714022.5889,233794.67866,2715533.81187,10005090-017,9,,,,0,0,0,8323.38450898,2897084.6826
809276,3647,維祥里,苗栗市,苗栗縣,7,10005010,10005,苗栗市維祥里,A0501-007-00,,657365.24441,233545.3356,2717063.082,231901.8896,2716365.576,232701.096526,2716680.00005,10005010-007,9,,,,0,0,0,3920.33856352,657365.24441
809277,3648,青苗里,苗栗市,苗栗縣,3,10005010,10005,苗栗市青苗里,A0501-003-00,,83582.7656144,231902.8728,2716908.6524,231549.8104,2716477.6506,231716.12501,2716706.51126,10005010-003,9,,,,0,0,0,1284.57458382,83582.7656144
809278,3649,龍洞村,西湖鄉,苗栗縣,6,10005140,10005,西湖鄉龍洞村,A0514-006-00,,6533863.21242,228877.4943,2716891.4917,225263.3473,2713414.4524,226919.98967,2715078.63,10005140-006,9,,,,0,0,0,12623.6050371,6533863.21242
809279,3650,玉苗里,苗栗市,苗栗縣,10,10005010,10005,苗栗市玉苗里,A0501-010-00,,81394.5169636,231655.2745,2716875.4972,231336.2737,2716460.7278,231504.30123,2716644.53881,10005010-010,9,,,,0,0,0,1219.16247559,81394.5169636
809280,3651,大同里,苗栗市,苗栗縣,11,10005010,10005,苗栗市大同里,A0501-011-00,,215055.95075,231420.2743,2716806.734,230538.3217,2716400.6482,230927.84827,2716590.72849,10005010-011,9,,,,0,0,0,2583.18385334,215055.95075
809281,3652,內埔村,竹崎鄉,嘉義縣,11,10010140,10010,竹崎鄉內埔村,,,2280784.32555,206657.3593,2599026.75,203943.4062,2597317.75,205335.868366,2598167.18281,10010140-011,10,,,,0,0,0,8158.08250372,2280784.32555
809282,3653,和平村,竹崎鄉,嘉義縣,2,10010140,10010,竹崎鄉和平村,,,3973881.48233,205166.0312,2603651.5,201481.7031,2600487.5,203265.919728,2601533.80931,10010140-002,10,,,,0,0,0,14164.1383856,3973881.48233
809283,3654,坑頭村,竹崎鄉,嘉義縣,3,10010140,10010,竹崎鄉坑頭村,,,4062704.7713,204686.6718,2605202,201690.7781,2603308.25,203022.240883,2604210.09365,10010140-003,10,,,,0,0,0,8853.12944104,4062704.7713
809284,3655,塘興村,竹崎鄉,嘉義縣,15,10010140,10010,竹崎鄉塘興村,,,4789065.32704,209536.5937,2600662.75,205529.8593,2598226.75,207218.339272,2599455.73665,10010140-015,10,,,,0,0,0,11338.3167357,4789065.32704
809285,3656,復金村,竹崎鄉,嘉義縣,20,10010140,10010,竹崎鄉復金村,,,7777202.72984,208249.2968,2604632,203564.5781,2601872.25,206130.6812,2603302.85166,10010140-020,10,,,,0,0,0,14138.2400675,7777202.72984
809286,3657,民權里,頭份鎮,苗栗縣,26,10005050,10005,頭份鎮民權里,A0505-026-00,,320302.61348,240551.3828,2731001.8477,239754.8516,2729976.437,240176.75094,2730506.64836,10005050-026,9,,,,0,0,0,3686.74628294,320302.61348
809287,3658,和平里,頭份鎮,苗栗縣,12,10005050,10005,頭份鎮和平里,A0505-012-00,,129271.598251,240692.3727,2730933.7562,240298.786,2730217.0783,240510.52531,2730565.02958,10005050-012,9,,,,0,0,0,1903.24870879,129271.598251
809288,3659,民生里,頭份鎮,苗栗縣,27,10005050,10005,頭份鎮民生里,A0505-027-00,,1322334.52444,240347.7764,2730899.0759,238451.0753,2729228.3646,239522.374774,2730217.70903,10005050-027,9,,,,0,0,0,6054.37676658,1322334.52444
809289,3660,斗煥里,頭份鎮,苗栗縣,3,10005050,10005,頭份鎮斗煥里,A0505-003-00,,1167875.39511,245213.3312,2730865.5893,243930.1628,2729349.8507,244450.58574,2730138.25501,10005050-003,9,,,,0,0,0,5143.84188194,1167875.39511
809290,3661,上興里,頭份鎮,苗栗縣,20,10005050,10005,頭份鎮上興里,A0505-020-00,,5419389.55459,244497.9075,2730855.0138,240798.8656,2727822.996,242753.7522,2729311.58529,10005050-020,9,,,,0,0,0,12926.2110697,5419389.55459
809291,3662,中港里,竹南鎮,苗栗縣,11,10005040,10005,竹南鎮中港里,A0504-011-00,,114013.63602,236761.7458,2730710.6148,236187.3496,2730412.1404,236473.991874,2730566.70986,10005040-011,9,,,,0,0,0,1590.40441795,114013.63602
809292,3663,下興里,頭份鎮,苗栗縣,21,10005050,10005,頭份鎮下興里,A0505-021-00,,4282267.03766,242139.5686,2730497.6423,239294.473,2727363.783,240769.811561,2728913.48754,10005050-021,9,,,,0,0,0,10401.6698181,4282267.03766
809293,3664,開元里,竹南鎮,苗栗縣,15,10005040,10005,竹南鎮開元里,A0504-015-00,,156572.07852,236655.36,2730457.2257,236098.051,2729840.1298,236390.16379,2730243.70627,10005040-015,9,,,,0,0,0,2044.05910405,156572.07852
809294,3665,內灣村,三灣鄉,苗栗縣,2,10005160,10005,三灣鄉內灣村,A0516-002-00,,5120708.7526,246518.037,2730265.976,243189.3868,2726158.968,244955.415501,2728574.40496,10005160-002,9,,,,0,0,0,14107.0039569,5120708.7526
809295,3666,蘆竹里,頭份鎮,苗栗縣,19,10005050,10005,頭份鎮蘆竹里,A0505-019-00,,2029602.2236,239626.1632,2730235.3587,237779.4456,2728791.1512,238689.55973,2729484.10557,10005050-019,9,,,,0,0,0,5647.33380303,2029602.2236
809296,3667,港墘里,竹南鎮,苗栗縣,17,10005040,10005,竹南鎮港墘里,A0504-017-00,,2855866.41913,236362.1179,2730075.0183,233294.8897,2728373.744,234720.60561,2729127.45261,10005040-017,9,,,,0,0,0,7972.75237257,2855866.41913
809297,3668,銅鏡村,三灣鄉,苗栗縣,3,10005160,10005,三灣鄉銅鏡村,A0516-003-00,,4049532.01386,249261.0935,2729813.4,246099.6022,2727457.953,247641.936213,2728642.70389,10005160-003,9,,,,0,0,0,13122.9407499,4049532.01386
809298,3669,海寶里,後龍鎮,苗栗縣,14,10005060,10005,後龍鎮海寶里,A0506-014-00,,6232485.66042,233821.7227,2729641.306,229917.9742,2727080.2866,231946.495529,2728465.55655,10005060-014,9,,,,0,0,0,11875.7366253,6232485.66042
809299,3670,大山里,後龍鎮,苗栗縣,12,10005060,10005,後龍鎮大山里,A0506-012-00,,6023265.08441,230739.9826,2729123.2863,228139.2095,2724047.4443,229532.070397,2726869.26331,10005060-012,9,,,,0,0,0,12978.0949136,6023265.08441
809300,3671,中正里,苑裡鎮,苗栗縣,10,10005020,10005,苑裡鎮中正里,A0502-010-00,,1305227.60467,216809.4472,2703375.9186,215305.501,2701400.5385,216003.126969,2702361.18023,10005020-010,9,,,,0,0,0,5837.44177066,1305227.60467
809301,3672,福田里,苑裡鎮,苗栗縣,16,10005020,10005,苑裡鎮福田里,A0502-016-00,,2363423.06794,217966.8333,2703342.4378,216007.0959,2701179.841,217019.097607,2702373.00669,10005020-016,9,,,,0,0,0,7780.16021781,2363423.06794
809302,3673,大興村,泰安鄉,苗栗縣,4,10005180,10005,泰安鄉大興村,A0518-004-00,,8290753.45229,245613.2084,2703075.4815,240573.5185,2699268.0499,242387.670836,2701477.46843,10005180-004,9,,,,0,0,0,18793.4300619,8290753.45229
809303,3674,新隆村,銅鑼鄉,苗栗縣,10,10005100,10005,銅鑼鄉新隆村,A0510-010-00,,16752820.4769,234097.5103,2703064.6882,228297.3884,2698010.835,231360.387189,2700821.34905,10005100-010,9,,,,0,0,0,19793.1851319,16752820.4769
809304,3675,大南村,大湖鄉,苗栗縣,5,10005080,10005,大湖鄉大南村,A0508-005-00,,7540261.87242,241846.4492,2703029.8667,238656.2406,2698122.5276,240243.11564,2700409.62124,10005080-005,9,,,,0,0,0,15389.5699156,7540261.87242
809305,3676,新復里,苑裡鎮,苗栗縣,13,10005020,10005,苑裡鎮新復里,A0502-013-00,,2441223.31271,215313.2339,2702639.9963,213460.2341,2700110.3899,214393.73876,2701432.875,10005020-013,9,,,,0,0,0,7387.29073853,2441223.31271
809306,3677,山ㄗ,苑裡鎮,苗栗縣,14,10005020,10005,苑裡鎮山ㄗ,A0502-014-00,,3204968.97149,219938.8556,2702579.1997,217777.9718,2699499.9699,218814.651581,2701279.77598,10005020-014,9,,,,0,0,0,11304.4157205,3204968.97149
809307,3678,明湖村,大湖鄉,苗栗縣,2,10005080,10005,大湖鄉明湖村,A0508-002-00,,338971.34665,236545.3228,2702454.2828,235891.2346,2701616.3996,236186.79456,2702008.50193,10005080-002,9,,,,0,0,0,2340.87629252,338971.34665
809308,3679,田心里,苑裡鎮,苗栗縣,25,10005020,10005,苑裡鎮田心里,A0502-025-00,,2544385.46764,216536.1007,2702388.0571,214713.0337,2699927.2261,215597.62887,2701194.93408,10005020-025,9,,,,0,0,0,8007.78661977,2544385.46764
809309,3680,蕉埔里,苑裡鎮,苗栗縣,18,10005020,10005,苑裡鎮蕉埔里,A0502-018-00,,8502961.52632,224484.3677,2702378.3887,219050.5193,2698122.0477,221811.957377,2700407.24863,10005020-018,9,,,,0,0,0,15698.4519769,8502961.52632
809310,3681,大寮村,大湖鄉,苗栗縣,6,10005080,10005,大湖鄉大寮村,A0508-006-00,,11391354.2297,240364.6149,2702205.9458,234008.7192,2697704.6088,237525.04249,2700021.92259,10005080-006,9,,,,0,0,0,19253.9066457,11391354.2297
809311,3682,大湖村,大湖鄉,苗栗縣,1,10005080,10005,大湖鄉大湖村,A0508-001-00,,292963.98571,237092.3114,2702138.7124,236362.4819,2701491.6552,236719.01375,2701789.13122,10005080-001,9,,,,0,0,0,2313.33739094,292963.98571
809312,3683,舊社里,苑裡鎮,苗栗縣,15,10005020,10005,苑裡鎮舊社里,A0502-015-00,,1582404.00352,218370.0994,2701720.6248,216832.4984,2699993.2084,217677.48603,2700918.05549,10005020-015,9,,,,0,0,0,6452.71343214,1582404.00352
809313,3684,南湖村,大湖鄉,苗栗縣,7,10005080,10005,大湖鄉南湖村,A0508-007-00,,4300508.74786,236724.7091,2701680.6443,233376.3866,2699168.5468,234728.104552,2700164.36806,10005080-007,9,,,,0,0,0,10779.6297556,4300508.74786
809314,3685,{潭村,三義鄉,苗栗縣,3,10005130,10005,三義鄉{潭村,A0513-003-00,,12116330.5396,232039.1796,2701535.8058,227120.8335,2696534.492,229434.1865,2698765.939,10005130-003,9,,,,0,0,0,17160.9445201,12116330.5396
809315,3686,廣盛村,三義鄉,苗栗縣,1,10005130,10005,三義鄉廣盛村,A0513-001-00,,3207154.26236,227365.4583,2701458.8263,224417.1798,2699619.2139,226114.411144,2700478.35935,10005130-001,9,,,,0,0,0,8107.98442397,3207154.26236
809316,3687,石鎮里,苑裡鎮,苗栗縣,17,10005020,10005,苑裡鎮石鎮里,A0502-017-00,,5333880.4093,223381.7718,2700887.5471,218440.142,2697498.0657,221190.01776,2699130.98736,10005020-017,9,,,,0,0,0,13879.274906,5333880.4093
809317,3688,山柑里,苑裡鎮,苗栗縣,24,10005020,10005,苑裡鎮山柑里,A0502-024-00,,1816428.26493,217398.1633,2700501.0718,215509.3643,2697763.6833,216561.90705,2699142.37659,10005020-024,9,,,,0,0,0,7147.23765354,1816428.26493
809318,3689,勝興村,三義鄉,苗栗縣,4,10005130,10005,三義鄉勝興村,A0513-004-00,,5684056.45197,228326.0857,2700068.3597,224096.7867,2697149.3593,226584.57182,2698797.58862,10005130-004,9,,,,0,0,0,13068.479272,5684056.45197
809319,3690,南勢里,苑裡鎮,苗栗縣,23,10005020,10005,苑裡鎮南勢里,A0502-023-00,,9522629.49291,223073.9606,2699764.4503,218824.5376,2694267.613,221082.548972,2697085.6797,10005020-023,9,,,,0,0,0,16750.7255175,9522629.49291
809320,3691,義和村,大湖鄉,苗栗縣,8,10005080,10005,大湖鄉義和村,A0508-008-00,,8271010.27949,237991.4148,2699482.8942,233473.7618,2696587.4188,235755.389964,2698218.16872,10005080-008,9,,,,0,0,0,14236.7384627,8271010.27949
809321,3692,栗林村,大湖鄉,苗栗縣,11,10005080,10005,大湖鄉栗林村,A0508-011-00,,12158554.1753,235796.7254,2699479.185,230726.5129,2694586.439,233168.87468,2696625.71864,10005080-011,9,,,,0,0,0,17805.9647887,12158554.1753
809322,3693,玉田里,苑裡鎮,苗栗縣,22,10005020,10005,苑裡鎮玉田里,A0502-022-00,,3164895.05575,219690.2358,2698736.9955,217148.3852,2695990.8394,218339.297912,2697575.53809,10005020-022,9,,,,0,0,0,9532.34952668,3164895.05575
809323,3694,東興村,大湖鄉,苗栗縣,9,10005080,10005,大湖鄉東興村,A0508-009-00,,9928229.56829,241557.9911,2698485.3524,237111.6157,2695110.527,239462.21556,2696759.89958,10005080-009,9,,,,0,0,0,14458.3140586,9928229.56829
809324,3695,象鼻村,泰安鄉,苗栗縣,7,10005180,10005,泰安鄉象鼻村,A0518-007-00,,37724059.9813,251202.8208,2698348.1202,242351.1036,2691528.442,247181.517544,2694795.62101,10005180-007,9,,,,0,0,0,30778.2938108,37724059.9813
809325,3696,上F里,苑裡鎮,苗栗縣,21,10005020,10005,苑裡鎮上F里,A0502-021-00,,3487094.81342,221220.534,2697347.0209,218712.9536,2694493.568,219910.624228,2695943.57734,10005020-021,9,,,,0,0,0,9115.39869196,3487094.81342
809326,3697,武榮村,大湖鄉,苗栗縣,10,10005080,10005,大湖鄉武榮村,A0508-010-00,,5908384.3913,238513.4658,2697307.0067,234672.5595,2694337.509,236510.79493,2695783.59414,10005080-010,9,,,,0,0,0,12509.928409,5908384.3913
809327,3698,新開村,大湖鄉,苗栗縣,12,10005080,10005,大湖鄉新開村,A0508-012-00,,12472381.165,234383.5078,2696385.652,227217.4812,2692605.854,230855.23491,2694068.32734,10005080-012,9,,,,0,0,0,24056.1336245,12472381.165
809328,3699,士林村,泰安鄉,苗栗縣,8,10005180,10005,泰安鄉士林村,A0518-008-00,,13007791.0434,243734.2558,2695965.2204,240144.5306,2687574.485,241786.439684,2692739.7884,10005180-008,9,,,,0,0,0,23231.4259605,13007791.0434
809329,3700,景山里,卓蘭鎮,苗栗縣,6,10005070,10005,卓蘭鎮景山里,A0507-006-00,,9669344.98077,240854.8631,2695454.584,233819.6793,2693223.8607,237792.615733,2694302.54662,10005070-006,9,,,,0,0,0,20090.21098,9669344.98077
809330,3701,鯉魚潭村,三義鄉,苗栗縣,7,10005130,10005,三義鄉鯉魚潭村,A0513-007-00,,11851611.0201,228125.3571,2694832.7857,222031.0945,2690548.564,225358.37428,2693090.64038,10005130-007,9,,,,0,0,0,18340.8142306,11851611.0201
809331,3702,西坪里,卓蘭鎮,苗栗縣,5,10005070,10005,卓蘭鎮西坪里,A0507-005-00,,11862122.4384,237249.427,2693498.256,226889.811,2690569.2526,232113.475401,2691925.09859,10005070-005,9,,,,0,0,0,31616.0323164,11862122.4384
809332,3703,苗豐里,卓蘭鎮,苗栗縣,10,10005070,10005,卓蘭鎮苗豐里,A0507-010-00,,7437248.44957,231990.8425,2692332.2866,227297.1486,2689565.969,229800.260117,2690986.04023,10005070-010,9,,,,0,0,0,12373.8149429,7437248.44957
809333,3704,豐田里,卓蘭鎮,苗栗縣,4,10005070,10005,卓蘭鎮豐田里,A0507-004-00,,1195761.64727,233163.3718,2691585.4797,231372.8486,2690316.0309,232263.543416,2691009.8312,10005070-004,9,,,,0,0,0,6125.76078151,1195761.64727
809334,3705,老庄里,卓蘭鎮,苗栗縣,7,10005070,10005,卓蘭鎮老庄里,A0507-007-00,,2769252.99978,235129.5832,2690982.4841,232256.5757,2689219.5836,233475.151111,2690133.40444,10005070-007,9,,,,0,0,0,8523.92619939,2769252.99978
809335,3706,上新里,卓蘭鎮,苗栗縣,3,10005070,10005,卓蘭鎮上新里,A0507-003-00,,9181918.95651,238026.411,2690919.555,232058.1032,2687303.5436,235373.01891,2689342.49422,10005070-003,9,,,,0,0,0,17318.6015729,9181918.95651
809336,3707,新厝里,卓蘭鎮,苗栗縣,2,10005070,10005,卓蘭鎮新厝里,A0507-002-00,,2244238.56861,232785.8849,2690698.8937,230864.6213,2688159.6012,231946.542878,2689393.74235,10005070-002,9,,,,0,0,0,7942.10119583,2244238.56861
809337,3708,新榮里,卓蘭鎮,苗栗縣,8,10005070,10005,卓蘭鎮新榮里,A0507-008-00,,83040.5989599,232701.2661,2689526.7666,232259.3754,2689081.4952,232504.564004,2689336.82122,10005070-008,9,,,,0,0,0,1493.13695782,83040.5989599
809338,3709,內灣里,卓蘭鎮,苗栗縣,9,10005070,10005,卓蘭鎮內灣里,A0507-009-00,,10387787.5656,241317.5032,2689135.0718,232993.0756,2686984.274,237094.288437,2688032.88683,10005070-009,9,,,,0,0,0,19536.30086,10387787.5656
809339,3710,沙崙村,大園鄉,桃園縣,14,10003060,10003,大園鄉沙崙村,A0306-014-00,,7631789.03801,275133.0932,2779440.25,270469.9688,2775232.75,272535.68744,2777039.33842,10003060-014,7,,,,0,0,0,20461.7266592,7631789.03801
809340,3711,海湖村,蘆竹鄉,桃園縣,16,10003050,10003,蘆竹鄉海湖村,A0305-016-00,,4477900.05676,277875.375,2779313.5,274964.1852,2776851.0158,276410.731932,2778156.64115,10003050-016,7,,,,0,0,0,9975.68228202,4477900.05676
809341,3712,坑口村,蘆竹鄉,桃園縣,15,10003050,10003,蘆竹鄉坑口村,A0305-015-00,,6619785.49779,279439.4642,2778912.25,275735.3528,2774750.25,277651.65869,2776822.98152,10003050-015,7,,,,0,0,0,15514.3365716,6619785.49779
809342,3713,海口村,大園鄉,桃園縣,13,10003060,10003,大園鄉海口村,A0306-013-00,,1530738.17643,275699.8308,2778571.7038,274013.7188,2776972.25,274989.842184,2777778.28151,10003060-013,7,,,,0,0,0,5545.86547143,1530738.17643
809343,3714,竹圍村,大園鄉,桃園縣,12,10003060,10003,大園鄉竹圍村,A0306-012-00,,2107026.2812,276017.6912,2777736.5,273130.0938,2775637.3503,274784.570254,2776689.99114,10003060-012,7,,,,0,0,0,10838.7122994,2107026.2812
809344,3715,圳頭村,大園鄉,桃園縣,16,10003060,10003,大園鄉圳頭村,A0306-016-00,,4156964.83921,271226.75,2777445.75,269111.8438,2773304.962,270270.925468,2775242.59019,10003060-016,7,,,,0,0,0,13034.9900894,4156964.83921
809345,3716,山腳村,蘆竹鄉,桃園縣,12,10003050,10003,蘆竹鄉山腳村,A0305-012-00,,4224698.1711,280466.025,2777386.5,277340.9688,2774613.5,279050.00491,2775909.49725,10003050-012,7,,,,0,0,0,11441.201827,4224698.1711
809346,3717,埔心村,大園鄉,桃園縣,7,10003060,10003,大園鄉埔心村,A0306-007-00,,15348842.822,275860.8944,2777091,271036.9232,2769156.5,273102.61108,2773379.54573,10003060-007,7,,,,0,0,0,23777.9912212,15348842.822
809347,3718,外社村,蘆竹鄉,桃園縣,13,10003050,10003,蘆竹鄉外社村,A0305-013-00,,5603969.91325,283633.1786,2776649.75,279382.125,2773583.5127,281356.368541,2775413.22122,10003050-013,7,,,,0,0,0,13513.2554608,5603969.91325
809348,3719,內海村,大園鄉,桃園縣,17,10003060,10003,大園鄉內海村,A0306-017-00,,4433249.074,270497.7865,2776413.6497,267540.125,2773319.75,268909.95721,2774931.42022,10003060-017,7,,,,0,0,0,11536.4144103,4433249.074
809349,3720,椌L村,大園鄉,桃園縣,11,10003060,10003,大園鄉椌L村,A0306-011-00,,3329733.74529,277562.1563,2776275.4027,275306.625,2773060.1441,276366.069098,2774699.39076,10003060-011,7,,,,0,0,0,10360.4333409,3329733.74529
809350,3721,後厝村,大園鄉,桃園縣,15,10003060,10003,大園鄉後厝村,A0306-015-00,,2320493.08803,273157.5565,2776213.1514,270380.5313,2774053,271566.42114,2775246.8837,10003060-015,7,,,,0,0,0,10068.9317914,2320493.08803
